name,primary_amide_sum,secondary_amide_sum,tertiary_amide_sum,ester_sum,carbonyl_sum,logP_sum,MR_sum,dbratio_sum,aromatic_rings_sum,dbonds_sum,abonds_sum,primary_amide_mean,secondary_amide_mean,tertiary_amide_mean,ester_mean,carbonyl_mean,logP_mean,MR_mean,dbratio_mean,aromatic_rings_mean,dbonds_mean,abonds_mean
BELTOD_clean,0.0,0.0,0.0,3.0,3.0,-1.7167000000000003,100.10950000000001,-0.9545454545454546,3.0,4.0,18.0,0.0,0.0,0.0,3.0,3.0,-1.7167000000000003,100.10950000000001,-0.9545454545454546,3.0,4.0,18.0
QOFDIA03_clean,0.0,0.0,0.0,0.0,0.0,0.8322,102.29999999999997,-0.9375,3.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.8322,102.29999999999997,-0.9375,3.0,3.0,18.0
KEYFUR_clean,0.0,0.0,0.0,1.0,1.0,-0.0008000000000002311,44.669000000000004,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,-0.0008000000000002311,44.669000000000004,-0.8888888888888888,1.0,2.0,6.0
MIKJAR_clean,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0
ROYRII_clean,0.0,0.0,0.0,2.0,2.0,1.7220000000000009,104.987,-0.962962962962963,4.0,2.0,22.0,0.0,0.0,0.0,2.0,2.0,1.7220000000000009,104.987,-0.962962962962963,4.0,2.0,22.0
MARLID_clean,0.0,0.0,0.0,2.0,2.0,-2.1774,30.141000000000002,-0.6666666666666667,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-2.1774,30.141000000000002,-0.6666666666666667,0.0,3.0,0.0
ERIJUM_clean,0.0,0.0,0.0,0.0,0.0,0.4765999999999999,22.032,-0.6666666666666667,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.4765999999999999,22.032,-0.6666666666666667,1.0,0.0,6.0
UTUMAY_clean,0.0,0.0,0.0,1.0,1.0,0.8309000000000011,65.49849999999999,-0.7291666666666667,2.0,1.5,12.0,0.0,0.0,0.0,1.0,1.0,0.8309000000000011,65.49849999999999,-0.7291666666666667,2.0,1.5,12.0
NIJTOR_clean,0.0,0.0,0.0,1.0,1.0,1.100050000000001,60.2375,-0.8854166666666667,2.5,1.0,13.5,0.0,0.0,0.0,1.0,1.0,1.100050000000001,60.2375,-0.8854166666666667,2.5,1.0,13.5
CAVRAU_clean,0.0,0.0,0.0,1.0,1.0,-0.68955,30.914,-0.7777777777777778,1.0,1.0,5.5,0.0,0.0,0.0,1.0,1.0,-0.68955,30.914,-0.7777777777777778,1.0,1.0,5.5
ASAHEJ_clean,0.0,0.0,6.0,3.0,6.0,-6.4083000000000006,71.33849999999997,-0.8571428571428572,1.0,6.0,6.0,0.0,0.0,6.0,3.0,6.0,-6.4083000000000006,71.33849999999997,-0.8571428571428572,1.0,6.0,6.0
FORKUU_clean,0.0,0.0,4.0,0.0,4.0,1.8339999999999999,120.656,-0.9583333333333334,6.0,4.0,31.0,0.0,0.0,4.0,0.0,4.0,1.8339999999999999,120.656,-0.9583333333333334,6.0,4.0,31.0
KIBYAW_charged,0.0,0.0,0.0,0.0,0.0,9.0002,185.02599999999987,-0.967741935483871,5.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0002,185.02599999999987,-0.967741935483871,5.0,0.0,30.0
JUKNUA_clean,0.0,0.0,0.0,0.0,0.0,-0.5740750000000001,51.720299999999995,-0.6428571428571429,1.5,1.5,8.25,0.0,0.0,0.0,0.0,0.0,-0.5740750000000001,51.720299999999995,-0.6428571428571429,1.5,1.5,8.25
HIHGAI_clean,0.0,0.0,0.0,3.0,3.0,-2.3248999999999995,128.15999999999997,-0.9655172413793104,4.0,3.0,24.0,0.0,0.0,0.0,3.0,3.0,-2.3248999999999995,128.15999999999997,-0.9655172413793104,4.0,3.0,24.0
HOGPUQ_clean,0.0,0.0,0.0,3.0,3.0,-3.3531000000000004,41.666500000000006,-0.7222222222222222,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,-3.3531000000000004,41.666500000000006,-0.7222222222222222,1.0,3.0,6.0
YUKKAS_clean,0.0,0.0,0.0,2.0,2.0,-2.8526000000000002,22.829,-0.6785714285714286,0.5,2.0,3.0,0.0,0.0,0.0,2.0,2.0,-2.8526000000000002,22.829,-0.6785714285714286,0.5,2.0,3.0
LETDUK_clean,0.0,0.0,0.0,0.0,0.0,-0.4095000000000001,15.42,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.4095000000000001,15.42,0.0,1.0,0.0,5.0
IDAZEU_clean,0.0,0.0,0.0,2.0,2.0,-3.5138000000000003,11.386999999999999,-0.5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5138000000000003,11.386999999999999,-0.5,0.0,2.0,0.0
LITCOI_clean,0.0,0.0,0.0,4.0,4.0,0.8154000000000012,158.3619999999999,-0.9714285714285714,5.0,4.0,28.0,0.0,0.0,0.0,4.0,4.0,0.8154000000000012,158.3619999999999,-0.9714285714285714,5.0,4.0,28.0
NIHBAI01_clean,0.0,0.0,0.0,1.0,1.0,-0.998,7.139499999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.998,7.139499999999999,0.0,0.0,1.0,0.0
QOZGAP_clean,2.0,0.0,0.0,2.0,4.0,-3.4896000000000007,83.5404,-0.9090909090909091,3.0,4.0,16.0,2.0,0.0,0.0,2.0,4.0,-3.4896000000000007,83.5404,-0.9090909090909091,3.0,4.0,16.0
HITXUE_clean,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0
IKOPIJ_clean,0.0,0.0,0.0,4.0,4.0,-3.1924,71.94600000000001,-0.9444444444444444,2.0,4.0,12.0,0.0,0.0,0.0,4.0,4.0,-3.1924,71.94600000000001,-0.9444444444444444,2.0,4.0,12.0
ja5b02999_si_002_clean,0.0,0.0,0.0,0.0,0.0,1.303399999999999,238.8719999999997,-0.9056603773584906,12.0,4.0,64.0,0.0,0.0,0.0,0.0,0.0,1.303399999999999,238.8719999999997,-0.9056603773584906,12.0,4.0,64.0
MOXNUJ_clean,0.0,0.0,0.0,0.0,0.0,3.868800000000001,121.12099999999998,-0.9523809523809523,4.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,3.868800000000001,121.12099999999998,-0.9523809523809523,4.0,0.0,24.0
KEDJAG02_clean,0.0,0.0,0.0,2.0,2.0,-3.5138000000000003,11.386999999999999,-0.5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5138000000000003,11.386999999999999,-0.5,0.0,2.0,0.0
IBOZIK_clean,0.0,0.0,0.0,0.0,0.0,3.868800000000001,121.12099999999998,-0.9523809523809523,4.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,3.868800000000001,121.12099999999998,-0.9523809523809523,4.0,0.0,24.0
FEVDIV_clean,0.0,0.0,0.0,1.0,1.0,2.1741,77.921,-0.9444444444444444,3.0,1.0,18.0,0.0,0.0,0.0,1.0,1.0,2.1741,77.921,-0.9444444444444444,3.0,1.0,18.0
HUSGAE_clean,0.0,0.0,0.0,0.0,0.0,-4.113199999999999,60.93399999999999,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.113199999999999,60.93399999999999,0.0,0.0,6.0,0.0
ANOMUM_clean,0.0,0.0,4.0,4.0,8.0,-3.5020000000000002,145.134,-0.96875,6.0,8.0,31.0,0.0,0.0,4.0,4.0,8.0,-3.5020000000000002,145.134,-0.96875,6.0,8.0,31.0
VAZLOZ_clean,0.0,0.0,0.0,2.0,2.0,-2.7536,20.064499999999995,-0.6666666666666667,0.5,2.0,2.5,0.0,0.0,0.0,2.0,2.0,-2.7536,20.064499999999995,-0.6666666666666667,0.5,2.0,2.5
YIJYUN_clean,0.0,0.0,0.0,2.0,2.0,-1.7492499999999995,49.99150000000001,-0.8666666666666667,1.0,2.5,6.0,0.0,0.0,0.0,2.0,2.0,-1.7492499999999995,49.99150000000001,-0.8666666666666667,1.0,2.5,6.0
ORERAG_clean,0.0,0.0,0.0,0.0,0.0,-0.05220000000000007,11.1983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05220000000000007,11.1983,0.0,0.0,1.0,0.0
TOWNUQ_clean,0.0,0.0,0.0,2.0,2.0,2.364400000000001,97.27999999999999,-0.96,3.0,2.0,18.0,0.0,0.0,0.0,2.0,2.0,2.364400000000001,97.27999999999999,-0.96,3.0,2.0,18.0
ELAZEX_clean,0.0,0.0,0.0,2.0,2.0,-0.4011,62.95800000000001,-0.9205882352941177,2.0,3.0,12.0,0.0,0.0,0.0,2.0,2.0,-0.4011,62.95800000000001,-0.9205882352941177,2.0,3.0,12.0
YIWPAV_clean,0.0,0.0,0.0,0.0,0.0,0.01009,6.6945,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01009,6.6945,-0.25,0.0,0.0,0.0
XISPUM_clean,0.0,0.0,0.0,0.0,0.0,0.9482899999999999,33.9215,-0.4642857142857143,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.9482899999999999,33.9215,-0.4642857142857143,1.0,0.0,6.0
WIPLOY_clean,0.0,0.0,0.0,4.0,4.0,-1.5254000000000003,97.382,-0.96,3.0,4.0,18.0,0.0,0.0,0.0,4.0,4.0,-1.5254000000000003,97.382,-0.96,3.0,4.0,18.0
YUYBIF_clean,0.0,0.0,0.0,1.0,1.0,-0.46975000000000017,37.205000000000005,-0.75,1.5,1.0,7.5,0.0,0.0,0.0,1.0,1.0,-0.46975000000000017,37.205000000000005,-0.75,1.5,1.0,7.5
NAQREE_clean,0.0,0.0,0.0,2.0,2.0,-2.1914,34.271,-0.8571428571428572,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.1914,34.271,-0.8571428571428572,1.0,2.0,6.0
FONPUV_clean,0.0,0.0,0.0,3.0,3.0,-1.5559000000000003,66.92900000000002,-0.9411764705882353,2.0,3.0,12.0,0.0,0.0,0.0,3.0,3.0,-1.5559000000000003,66.92900000000002,-0.9411764705882353,2.0,3.0,12.0
ja809985t_si_002_clean,0.0,0.0,0.0,2.25,2.25,-1.0466249999999997,70.2895,-0.6481854838709677,1.0,3.75,6.0,0.0,0.0,0.0,2.25,2.25,-1.0466249999999997,70.2895,-0.6481854838709677,1.0,3.75,6.0
NIWZIE12_clean,0.0,0.0,0.0,1.0,1.0,-0.998,7.139499999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.998,7.139499999999999,0.0,0.0,1.0,0.0
MURNIX_clean,0.0,0.0,0.0,2.0,1.5,-2.3192,20.52,-0.4285714285714286,0.5,1.5,3.0,0.0,0.0,0.0,2.0,1.5,-2.3192,20.52,-0.4285714285714286,0.5,1.5,3.0
CAHSOU_clean,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0
VASFUT_clean,0.0,0.0,0.0,2.0,2.0,-2.7964,32.066,-0.8,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.7964,32.066,-0.8,1.0,2.0,6.0
RIGPEE_clean,0.0,0.0,0.0,0.0,0.0,4.267600000000003,93.92999999999998,-0.95,4.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,4.267600000000003,93.92999999999998,-0.95,4.0,0.0,24.0
NOFQII_clean,0.0,0.0,0.0,2.0,2.0,-3.4972000000000003,22.085999999999995,-0.6666666666666667,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.4972000000000003,22.085999999999995,-0.6666666666666667,0.0,2.0,0.0
TUKDAG_clean,0.0,0.0,0.0,1.0,1.0,0.48284999999999934,59.625,-0.9,2.5,1.0,13.5,0.0,0.0,0.0,1.0,1.0,0.48284999999999934,59.625,-0.9,2.5,1.0,13.5
FASVIH_clean,0.0,0.0,0.0,2.0,2.0,-1.4426,36.60850000000001,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.4426,36.60850000000001,-0.8888888888888888,1.0,2.0,6.0
ITIBOD_clean,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,-3.1379,30.858999999999998,-0.7222222222222223,0.3333333333333333,2.0,1.6666666666666667,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,-3.1379,30.858999999999998,-0.7222222222222223,0.3333333333333333,2.0,1.6666666666666667
RESSAK_clean,0.0,0.0,0.0,2.0,2.0,-0.2822999999999998,62.27150000000002,-0.9205882352941177,2.0,2.0,12.0,0.0,0.0,0.0,2.0,2.0,-0.2822999999999998,62.27150000000002,-0.9205882352941177,2.0,2.0,12.0
SOHNAF_clean,0.0,0.0,0.0,0.0,0.0,0.8322,102.29999999999997,-0.9375,3.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.8322,102.29999999999997,-0.9375,3.0,3.0,18.0
RIXPIZ_clean,0.0,0.0,0.0,3.0,3.0,1.7781000000000025,117.801,-0.967741935483871,4.0,3.0,24.0,0.0,0.0,0.0,3.0,3.0,1.7781000000000025,117.801,-0.967741935483871,4.0,3.0,24.0
WILGEE_charged,0.0,0.0,0.0,0.0,0.0,0.9335999999999999,43.058,-0.875,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.9335999999999999,43.058,-0.875,2.0,0.0,12.0
FABCUI_clean,0.0,0.0,0.0,0.0,0.0,2.6519000000000004,61.09900000000001,-0.9230769230769231,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.6519000000000004,61.09900000000001,-0.9230769230769231,2.0,0.0,12.0
jacs.6b02030_ja6b02030_si_002_clean,0.0,0.0,0.0,2.0,2.0,-1.2988000000000002,36.741,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.2988000000000002,36.741,-0.8888888888888888,1.0,2.0,6.0
UMOVEZ02_clean,0.0,0.0,0.0,4.0,4.0,3.4928000000000066,186.6739999999998,-0.9782608695652174,6.0,4.0,36.0,0.0,0.0,0.0,4.0,4.0,3.4928000000000066,186.6739999999998,-0.9782608695652174,6.0,4.0,36.0
TENLIJ_clean,0.0,0.0,0.0,1.0,1.0,0.8387000000000007,77.696,-0.9047619047619048,2.5,1.0,15.0,0.0,0.0,0.0,1.0,1.0,0.8387000000000007,77.696,-0.9047619047619048,2.5,1.0,15.0
LATCEO_clean,0.0,0.0,0.0,0.0,0.0,0.0034,7.776,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,7.776,-0.5,0.0,0.0,0.0
DOQKAW_charged,0.0,0.0,0.0,0.5,0.5,-0.36980000000000013,32.016,-0.5793650793650793,1.0,1.5,5.25,0.0,0.0,0.0,0.5,0.5,-0.36980000000000013,32.016,-0.5793650793650793,1.0,1.5,5.25
GAJZUO_clean,0.0,0.0,0.0,1.0,1.0,-0.6022000000000003,48.212,-0.8333333333333334,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.6022000000000003,48.212,-0.8333333333333334,0.0,2.0,0.0
WEMCUO_clean,0.0,0.0,0.0,2.0,2.0,-3.9958,32.178,-0.75,0.5,3.0,2.5,0.0,0.0,0.0,2.0,2.0,-3.9958,32.178,-0.75,0.5,3.0,2.5
YOYPOT_clean,0.0,0.0,0.0,1.0,1.0,2.7279,100.715,-0.95,5.0,1.0,26.0,0.0,0.0,0.0,1.0,1.0,2.7279,100.715,-0.95,5.0,1.0,26.0
MAYJOM_clean,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0
FAVGIV_clean,0.0,0.0,0.0,3.0,3.0,-2.9155000000000006,63.33,-0.9166666666666666,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,-2.9155000000000006,63.33,-0.9166666666666666,1.0,3.0,6.0
FEVSAC_clean,0.0,0.0,0.0,0.0,0.0,0.4161,15.026,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4161,15.026,0.0,0.0,2.0,0.0
POBVIN_clean,0.0,0.0,0.0,8.0,8.0,-5.317266666666667,248.55399999999972,-0.8860144712062642,6.666666666666667,14.333333333333334,37.333333333333336,0.0,0.0,0.0,8.0,8.0,-5.317266666666667,248.55399999999972,-0.8860144712062642,6.666666666666667,14.333333333333334,37.333333333333336
KAKCEH02_clean,0.0,0.0,0.0,3.0,3.0,1.7781000000000025,117.801,-0.967741935483871,4.0,3.0,24.0,0.0,0.0,0.0,3.0,3.0,1.7781000000000025,117.801,-0.967741935483871,4.0,3.0,24.0
POKVOC_clean,0.0,0.0,0.0,2.0,2.0,-2.7964,32.065999999999995,-0.8,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.7964,32.065999999999995,-0.8,1.0,2.0,6.0
OWIHEJ_clean,0.0,0.0,0.0,4.0,4.0,-3.1924,71.94600000000001,-0.9444444444444444,2.0,4.0,12.0,0.0,0.0,0.0,4.0,4.0,-3.1924,71.94600000000001,-0.9444444444444444,2.0,4.0,12.0
IBIYOI_ion_b,0.0,0.0,0.0,0.0,0.0,2.1436,47.46800000000001,-0.9,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.1436,47.46800000000001,-0.9,2.0,0.0,12.0
NIMVIP_clean,0.0,0.0,0.0,1.5,1.5,-2.03435,20.3205,-0.6666666666666667,0.5,1.5,3.0,0.0,0.0,0.0,1.5,1.5,-2.03435,20.3205,-0.6666666666666667,0.5,1.5,3.0
UJUQIB_clean,0.0,0.0,0.0,0.5,0.5,0.23149999999999998,74.338,-0.90625,2.5,2.0,14.5,0.0,0.0,0.0,0.5,0.5,0.23149999999999998,74.338,-0.90625,2.5,2.0,14.5
ILINIC_clean,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0
TEMPEI_clean,0.0,0.0,0.0,2.0,2.0,1.3142,81.77600000000001,-0.95,2.0,2.0,12.0,0.0,0.0,0.0,2.0,2.0,1.3142,81.77600000000001,-0.95,2.0,2.0,12.0
VASFON_clean,0.0,0.0,0.0,2.0,2.0,-2.7964,32.066,-0.8,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.7964,32.066,-0.8,1.0,2.0,6.0
TONBUU_charged,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0
TONMEQ_clean,0.0,0.0,0.0,4.0,4.0,-0.3976999999999995,76.91060000000002,-0.9411764705882353,2.0,4.0,12.0,0.0,0.0,0.0,4.0,4.0,-0.3976999999999995,76.91060000000002,-0.9411764705882353,2.0,4.0,12.0
UPOVOL_clean,0.0,0.0,6.0,3.0,6.0,-6.4083000000000006,71.33849999999997,-0.8571428571428572,1.0,6.0,6.0,0.0,0.0,6.0,3.0,6.0,-6.4083000000000006,71.33849999999997,-0.8571428571428572,1.0,6.0,6.0
IJEXUR_clean,0.0,0.0,0.0,1.0,1.0,0.08859999999999979,48.22725000000001,-0.8888888888888888,1.5,1.0,9.0,0.0,0.0,0.0,1.0,1.0,0.08859999999999979,48.22725000000001,-0.8888888888888888,1.5,1.0,9.0
UMODEH22_clean,0.0,0.0,0.0,4.0,4.0,4.273000000000005,196.2879999999998,-0.9791666666666666,6.0,4.0,36.0,0.0,0.0,0.0,4.0,4.0,4.273000000000005,196.2879999999998,-0.9791666666666666,6.0,4.0,36.0
HAYTEI_clean,0.0,0.0,0.0,2.0,2.0,-2.1914,34.271,-0.8571428571428572,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.1914,34.271,-0.8571428571428572,1.0,2.0,6.0
OQUWUU_clean,0.0,0.0,0.0,0.0,0.0,1.2219999999999995,35.17600000000001,-0.4444444444444444,1.5,0.5,8.0,0.0,0.0,0.0,0.0,0.0,1.2219999999999995,35.17600000000001,-0.4444444444444444,1.5,0.5,8.0
XUNSEG_clean,0.0,0.0,0.0,1.0,1.0,-0.5549,29.253999999999998,-0.8333333333333334,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,-0.5549,29.253999999999998,-0.8333333333333334,1.0,1.0,6.0
QEFNAQ_clean,0.0,0.0,0.0,0.0,1.0,-0.7578,32.405499999999996,-0.33333333333333337,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7578,32.405499999999996,-0.33333333333333337,0.0,4.0,0.0
REGREC_clean,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0
BAXLOD_clean,0.0,0.0,0.0,2.0,2.0,-3.1539000000000006,38.0017,-0.75,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.1539000000000006,38.0017,-0.75,0.0,2.0,0.0
OYERIV_clean,0.0,0.0,0.0,1.0,1.0,-0.5549000000000001,29.254,-0.8333333333333334,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,-0.5549000000000001,29.254,-0.8333333333333334,1.0,1.0,6.0
HEBPUB_charged,0.0,0.0,0.0,0.0,0.0,0.23709999999999992,10.374500000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23709999999999992,10.374500000000001,0.0,0.0,1.0,0.0
KOSMAI_clean,0.0,0.0,0.0,2.0,2.0,-1.2988000000000008,36.74100000000001,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.2988000000000008,36.74100000000001,-0.8888888888888888,1.0,2.0,6.0
BOWNUY_clean,0.0,0.0,0.0,0.0,0.0,-1.4157000000000002,63.06899999999999,-0.9,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,-1.4157000000000002,63.06899999999999,-0.9,4.0,0.0,21.0
EQOCES_clean,0.0,0.0,0.0,0.0,0.0,-0.47940000000000005,22.505499999999998,-0.5,0.5,1.0,2.5,0.0,0.0,0.0,0.0,0.0,-0.47940000000000005,22.505499999999998,-0.5,0.5,1.0,2.5
YARDEC_clean,0.0,0.0,0.0,1.0,1.0,0.29489999999999983,52.993,-0.898989898989899,2.0,1.0,11.0,0.0,0.0,0.0,1.0,1.0,0.29489999999999983,52.993,-0.898989898989899,2.0,1.0,11.0
IYEHAX_clean,0.0,0.0,0.0,2.0,2.0,-1.2968000000000002,51.81450000000001,-0.9087301587301587,1.5,2.0,9.0,0.0,0.0,0.0,2.0,2.0,-1.2968000000000002,51.81450000000001,-0.9087301587301587,1.5,2.0,9.0
ODODOC_clean,0.0,0.0,0.0,4.0,4.0,-3.481999999999999,130.12599999999998,-0.9655172413793104,4.0,4.0,24.0,0.0,0.0,0.0,4.0,4.0,-3.481999999999999,130.12599999999998,-0.9655172413793104,4.0,4.0,24.0
ELIKUG_clean,0.0,0.0,0.0,3.0,3.0,-1.4306000000000005,68.00900000000001,-0.9375,2.0,3.0,12.0,0.0,0.0,0.0,3.0,3.0,-1.4306000000000005,68.00900000000001,-0.9375,2.0,3.0,12.0
BEPREV02_clean,0.0,0.0,0.0,2.0,2.0,2.2046,108.374,-0.9615384615384616,4.0,2.0,24.0,0.0,0.0,0.0,2.0,2.0,2.2046,108.374,-0.9615384615384616,4.0,2.0,24.0
OJIWIO_clean,0.0,0.0,2.0,1.0,3.0,0.12379999999999991,78.566,-0.9236111111111112,3.5,3.0,18.5,0.0,0.0,2.0,1.0,3.0,0.12379999999999991,78.566,-0.9236111111111112,3.5,3.0,18.5
YIWNAT_clean,0.0,0.0,0.0,0.0,0.0,0.01009,6.6945,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01009,6.6945,-0.25,0.0,0.0,0.0
DAPYAW_clean,0.0,0.0,0.0,3.0,3.0,1.7781000000000025,117.801,-0.967741935483871,4.0,3.0,24.0,0.0,0.0,0.0,3.0,3.0,1.7781000000000025,117.801,-0.967741935483871,4.0,3.0,24.0
cg500121f_si_004_clean,0.0,0.0,0.0,0.5,0.5,-0.4694750000000001,33.41455,-0.234375,1.0,1.25,5.5,0.0,0.0,0.0,0.5,0.5,-0.4694750000000001,33.41455,-0.234375,1.0,1.25,5.5
DAWBOU_clean,0.0,0.0,0.0,1.0,1.0,-0.8805000000000001,36.346250000000005,-0.8194444444444444,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,-0.8805000000000001,36.346250000000005,-0.8194444444444444,1.0,1.0,6.0
QOBGEV_clean,0.0,0.0,0.0,4.0,4.0,-4.859400000000001,46.51,-0.9090909090909091,1.0,4.0,6.0,0.0,0.0,0.0,4.0,4.0,-4.859400000000001,46.51,-0.9090909090909091,1.0,4.0,6.0
YOVPEG_clean,0.0,0.0,0.0,1.0,1.0,3.725300000000003,108.55399999999995,-0.9505376344086022,4.5,1.0,25.5,0.0,0.0,0.0,1.0,1.0,3.725300000000003,108.55399999999995,-0.9505376344086022,4.5,1.0,25.5
PASTOU_clean,0.0,0.0,0.0,0.0,0.0,0.018199999999999744,66.11600000000001,-0.875,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.018199999999999744,66.11600000000001,-0.875,2.0,1.0,10.0
KUJPAH_clean,0.0,0.0,0.0,0.4,0.4,0.16551999999999983,42.85719999999999,-0.7589285714285714,1.2,2.0,6.4,0.0,0.0,0.0,0.4,0.4,0.16551999999999983,42.85719999999999,-0.7589285714285714,1.2,2.0,6.4
NAMZIL_clean,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0
FUDHET_clean,0.0,0.0,0.0,4.0,4.0,-3.0671000000000004,73.02600000000001,-0.9411764705882353,2.0,4.0,12.0,0.0,0.0,0.0,4.0,4.0,-3.0671000000000004,73.02600000000001,-0.9411764705882353,2.0,4.0,12.0
EPOXAJ_clean,0.0,0.0,0.0,3.0,3.0,-4.814400000000001,30.111999999999995,-0.8333333333333334,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,-4.814400000000001,30.111999999999995,-0.8333333333333334,0.0,3.0,0.0
OQUZIL_clean,0.0,0.0,0.0,0.0,0.0,0.6009999999999996,34.593,-0.4444444444444444,1.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.6009999999999996,34.593,-0.4444444444444444,1.5,0.0,8.0
XUBJAF01_clean,0.0,0.0,0.0,2.0,2.0,-3.1237000000000004,16.194,-0.6666666666666667,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.1237000000000004,16.194,-0.6666666666666667,0.0,2.0,0.0
TUVDOD_clean,0.0,0.0,0.0,2.0,2.0,-2.1914,34.271,-0.8571428571428572,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.1914,34.271,-0.8571428571428572,1.0,2.0,6.0
UHAXUW_clean,0.0,0.0,0.0,0.0,0.0,1.42929,36.982,-0.45454545454545453,1.5,0.0,8.5,0.0,0.0,0.0,0.0,0.0,1.42929,36.982,-0.45454545454545453,1.5,0.0,8.5
